detected	from
104.624 personas podrían haber visto #GanaPedro desde su 1ª mención hasta convertirse en Tendencia. #trndnl	986.569 personas podrían haber visto #VamosAlbert desde su 1ª mención hasta convertirse en Tendencia. #trndnl
#Top3Apps mientras #GanaPedro se convertía en Tendencia Twitter for Android 52% Twitter for iPhone 36% Twitter Web Client 9%	#Top3Apps mientras #VamosAlbert se convertía en Tendencia Twitter for Android 53% Twitter for iPhone 27% Twitter Web App 7%
El tuit con más repercusión de la Tendencia #GanaPedro fue de (49 RTs) #trndnl	El tuit con más repercusión de la Tendencia #VamosAlbert fue de (440 RTs) #trndnl
Gracias!	Muchas gracias¡
"#ELDEBATEenRTVE Pedro Sánchez se dirige al Señor Casado ""El vientre de una mujer no es un taxi"" y al Sr Rivera ""el vientre de una mujer no se alquila"" 👋👋👋👋👋 #LaEspañaQueQuieresEsFeminista #HazQuePase #VotaPSOE"	"Sánchez: ""Señor Casado, me gustaría que le dijera a sus candidatos y sobre todo a sus candidatas, que no es no [...]. El vientre de una mujer, no es un taxi. Y señor Rivera, el vientre de una mujer no se alquila"".#ELBEBATEenRTVE"
Es lo que tienen las distancias cortas, se ven todas tus taras al desnudo...	Es lo que tienen las distancias cortas, se ven todas tus tareas al desnudo...
Tener hijos y tener familia es un derecho, no un milagro, no un lujo. A todas las familias que nos vean: van a tener al gobierno de a su lado” #ELDEBATEenRTVE 📺 #VamosConAlbert 🍊	TENER HIJOS NO ES UN DERECHO #ELDEBATEenRTVE
La canción está bacana.	Es mi canción 🤷🏻‍♂️
CASADO MIENTE Y SIGUE MINTIENDO	CASADO MIENTE
me parto los cojones todo el rato con la constitución en la mano te lo digo	Me parto los cojones
CASADO MIENTE CON LAS PENSIONES	CASADO MIENTE
me parto los cojones todo el rato con la constitución en la boca te lo digo	Me parto los cojones
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
Por favor	Que no puedo, por favor 😂
Gracias	Muchas gracias¡
'Constitución' acaba de convertirse en TT ocupando la 4ª posición en España. Más en	'Y Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en #trndnl
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
💸 La gestión del PSOE es siempre la misma: aumentar la deuda para pagar sus derroches. 🔵 No lo permitas y vota por el #ValorSeguro🇪🇸 para la economía: el Partido Popular y pablocasado_…	💸 La gestión del PSOE es siempre la misma: aumentar la deuda para pagar sus derroches. 🔵 No lo permitas y vota por el #ValorSeguro🇪🇸 para la economía: el Partido Popular y #ELDEBATEenRTVE
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
😊 Muchas gracias Ramón!	Muchas gracias¡
Gracias	Muchas gracias¡
EL PP SUBIÓ LAS PENSIONES UN MISERIA POR LAS MANIFESTACIONES , PERO LACALLE QUIERE RECORTAR LAS PENSIONES	EL PP QUIERE RECORTAR LAS PENSIONES
Casado es un cínico. ¿Se le habrá olvidado que hace unos meses estaban ellos en el poder? Tiempo tuvieron de llevar a cabo todas las reformas de salvapatrias que propone... #ELDEBATEenRTVE	Casado promete y promete. ¿Se le habrá olvidado que hace unos meses estaban ellos en el poder? Tiempo tuvieron de llevar a cabo esas reformas... #ELDEBATEenRTVE
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
Gracias	Muchas gracias¡
Estoy de acuerdo. El gasto también a cada comunidad	Estoy de acuerdo 🙂😉😎🙌
👉 Cuando Pedro Sánchez llegó al Gobierno se creaban 7.900 empleos al día. 👉 Cuando Pedro Sánchez convocó elecciones se destruían 6.800 empleos al día. El PP es empleo y el PSOE es paro. #ELDEBATEenRTVE #ValorSeguro🇪🇸	👉 Cuando Pedro Sánchez llegó al Gobierno se creaban 7.900 empleos al día. 👉 Cuando Pedro Sánchez convocó elecciones se destruían 6.800 empleos al día. El PP es empleo y el PSOE es paro. #ELDEBATEenRTVE #ValorSeguro🇪🇸
❌ El detector de mentiras Es falso que “el día que convocó [Pedro Sánchez] elecciones se destruían 6.800 empleos al día” como dice Pablo Casado #ELDEBATEenRTVE #28A Con	👉 Cuando Pedro Sánchez llegó al Gobierno se creaban 7.900 empleos al día. 👉 Cuando Pedro Sánchez convocó elecciones se destruían 6.800 empleos al día. El PP es empleo y el PSOE es paro. #ELDEBATEenRTVE #ValorSeguro🇪🇸
Lo que más me gusta de #ELDEBATEenRTVE es Twitter sin lugar a duda	Sin duda
Llegan los memes!!!	Los memes, es que LOS MEMES
Me encanta ♥️	JAJAJA ME ENCANTA LA VIDA
Perdonen amigos de ESTO NO ES UN DEBATE, son 4 monólogos #ELDEBATEenRTVE Tomar nota queremos diálogos. Todos han venido a dar su charla	Perdonen amigos de ESTO NO ES UN DEBATE, son 4 monólogos #ELDEBATEenRTVE Tomar nota queremos diálogos. Todos antes venido a dar su charla
'Señor Sánchez' acaba de convertirse en TT ocupando la 9ª posición en España. Más en	'Y Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en #trndnl
⏱¡FINAL en el Martínez Valero! 1⃣🆚2⃣ 🎯 (Iván Sánchez 6'; David García 60', Roberto Torres 86') ⚽ #LaLiga123	⏱¡FINAL en el Martínez Valero! 1⃣🆚0⃣ 🎯 (Iván Sánchez 6'; David García 60', Roberto Torres 86') ⚽ #LaLiga123
'Señor Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en	'Y Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en #trndnl
#GotTalentLive4 acaba de convertirse en TT ocupando la 8ª posición en España. Más en	'Y Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en #trndnl
Está a punto de un amarillo. Con la boca seca	Y al naranja está a punto de un amarillo
#ELDEBATEenRTVE #ValorSeguro🇪🇸 en Móstoles, Madrid, Spain	#ELDEBATEenRTVE #ValorSeguro🇪🇸. en Móstoles, Madrid, Spain
Pedro Sánchez diciendo que ha formado un gobierno con más mujeres ministras del mundo, que me parece muy bien, pero suena raro en un debate entre 4 hombres (y por poco 5)...¿Estaría bien una candidata a presidenta, no? #ELDEBATEenRTVE #28Abril #28A #EleccionesGenerales2019	Pedro Sánchez diciendo que ha formado un gobierno con más mujeres ministras del mundo, que me parece muy bien, pero suena raro en un debate entre 4 hombres (y por poco 5)...¿Estaría bien una candidata a presidenta también, no? #DebateRTVE #Debate #28Abril #28A
Albert Rivera llorando porque el 1O se rompió España. Es que me lo imagino en su despacho, con su dolor por la España única, grande y libre. #ElDEBATEenRTVE	Albert Rivera porque el 1O se rompió España. Es que me lo imagino en su despacho, con su dolor por la España única, grande y libre. #ElDEBATEenRTVE
El atril de Rivera parece la Teletienda. #ELDEBATEenRTVE	La teletienda en el debate
Echo en falta debate real entre los candidatos y no tanto colocar sus mensajes saltando de tema en tema #DebateRTVE	Hecho en falta debate real entre los candidatos en lugar de colocar sus mensajes y saltar de tema en tema #ELDEBATEenRTVE
La tarjeta sanitaria de Rivera está picada... #ElDEBATEenRTVE	Necesito la tarjeta sanitaria de España de Rivera
Rivera ha empezado con fuerza pero se le ve el cartón. El coletas escondidito detrás de Sanchez por si se reparte alguna ostia. Casado muy prudente (estamos de la prudencia del PP hasta los mismísimos). Sánchez en modo avión. #ELDEBATEenRTVE	Rivera ha empezado con fuerza pero se le ve el cartón. El coletas escondidito detrás de Sanchez por si se reparte alguna ostia. Casado muy prudente (estamos de la prudencia del PP hasta los mismísimos). Sánchez en modo avión.
Qué bueno!!! 🤣🤣🤣	Bueno bueno BUENO. Ya sabemos cual es la tarjeta que usa Rivera para su cosas... #ELDEBATEenRTVE
(constitución)	La Constitución, chicos, la Constitución
la 1ª mención de 'Señor Sánchez' aparece en tu TL. ¡Ahora es Tendencia en España! #trndnl	la 1ª mención de #VamosAlbert aparece en tu TL. ¡Ahora es Tendencia en España! #trndnl
1.021 cuentas y 1.051 tuits (915 RTs) en 1 semana convirtieron 'Señor Sánchez' en Tendencia. #trndnl	1.542 cuentas y 1.938 tuits (1722 RTs) en 1 semana convirtieron #VamosAlbert en Tendencia. #trndnl
1.446.628 personas podrían haber visto 'Señor Sánchez' desde su 1ª mención hasta convertirse en Tendencia. #trndnl	986.569 personas podrían haber visto #VamosAlbert desde su 1ª mención hasta convertirse en Tendencia. #trndnl
#Top3Apps mientras 'Señor Sánchez' se convertía en Tendencia Twitter for Android 61% Twitter for iPhone 18% Twitter Web App 8%	#Top3Apps mientras #VamosAlbert se convertía en Tendencia Twitter for Android 53% Twitter for iPhone 27% Twitter Web App 7%
El tuit con más repercusión de la Tendencia 'Señor Sánchez' fue de (92 RTs) #trndnl	El tuit con más repercusión de la Tendencia #VamosAlbert fue de (440 RTs) #trndnl
8 cuentas verificadas contribuyeron a convertir 'Señor Sánchez' en TT. Algunas de ellas fueron: &amp;	2 cuentas verificadas contribuyeron a convertir #VamosAlbert en TT. Ellas fueron: &amp; — #trndnl
EL PP ES CRIMINAL, CASADO MIENTE	CASADO MIENTE
Jajajaja	jajajaja, estalla
Si eres joven y estás en twitter seguramente sabes lo que significa “ontas” ¡ Espero que también sepas que es votar ! ¡¡ Defiende tus derechos !! #ELDEBATEenRTVE	Si eres joven y estás en twitter seguramente sabes lo que significa “ontas” ¡ Espero que también sepas que es votar ! ¡¡ Defiende tus derechos !!
👉 Cuando Pedro Sánchez llegó al Gobierno se creaban 7.900 empleos al día. 👉 Cuando Pedro Sánchez convocó elecciones se destruían 6.800 empleos al día. El PP es empleo y el PSOE es…	👉 Cuando Pedro Sánchez llegó al Gobierno se creaban 7.900 empleos al día. 👉 Cuando Pedro Sánchez convocó elecciones se destruían 6.800 empleos al día. El PP es empleo y el PSOE es paro. #ELDEBATEenRTVE #ValorSeguro🇪🇸
EL DEBATE PARECE UN MEME	Este va a ser el meme de el debate. #ELDEBATEenRTVE
El resumen es que Casado miente más que habla.	CASADO MIENTE
'Casado' acaba de convertirse en TT ocupando la 4ª posición en España. Más en #trndnl	'Y Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en #trndnl
Total, las propuestas pa’ cuando #ELDEBATEenRTVE	Total, las propuestas pa’ cuando #ELBEBATEenRTVE
'Señor Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en	'Y Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en #trndnl
España según Rivera y Casado... #GanaPedro #ELDEBATEenRTVE #HazQuePase #LaEspañaQueQuieres #votaPSOE	Qué fantasía la tarjeta rojigualda de Rivera... #GanaPedro #ELDEBATEenRTVE #HazQuePase #LaEspañaQueQuieres #VOTAPSOE
Qué será lo próximo que saque Rivera? 😂😂😂😂 #ELDEBATEenRTVE	Qué será lo próximo que sacará Rivera? 😂😂😂😂
Jajaja	Jajaja y en la mía 🙋🏼‍♀️
Albert Rivera parece el típico niño enfadado que sólo sabe patalear para que le hagan caso #ELDEBATEenRTVE	Rivera parece un niño enfadado #ELDEBATEenRTVE
Por inútil, mucho	Mucho
Hay uno que quiere debatir y tiene ideas.otros que quieren enfrentar y tienen rencor. Si no es ahora ¿Cuando? Si no es Albert ¿Quien? #ELDEBATEenRTVE #VamosAlbert	Sí no es ahora ¿Cuando?...Si no es Albert ,¿Quien?... #ELDEBATEenRTVE #VamosAlbert
¡GRACIAS! #ELDEBATEenRTVE	Muchas gracias¡
es asombroso lo manipuladores que son los 4 🤦🏼‍♂️ #ElDEBATEenRTVE	es asombroso lo manipuladores que son los cuatro 🤦🏼‍♂️ #DebateRTVE
Quiero ver la llorona	La quiero
Dia de Leg. 🏋🏾‍♂️ . . . . . . . : . . . . . #españa #selfie #españa🇪🇸 #spain #brasil #gym #gymtime #gimnasio #academia #body #bodypositive #bodybuilding en Madrid, Spain	Dia de Leg.. 🏋🏾‍♂️ . . . . . . . . . . . . #gym #españa #selfie #españa🇪🇸 #spain #brasil #gimnasio #treino #bodybuilding en Madrid, Spain
rey de los Memes	Los memes, es que LOS MEMES
🤥 Sánchez miente, una y otra vez. Falsedad tras falsedad tras falsedad, así es el PSOE. #ELDEBATEenRTVE #PabloCasadoGana en Móstoles, Madrid, Spain	🤥 Sánchez miente, una y otra vez. Falsedad tras falsedad tras falsedad, así es el PSOE. #ELDEBATEenRTVE #PabloCasadoGana
#ELDEBATEenRTVE #ValorSeguro🇪🇸 en Móstoles, Madrid, Spain	#ELDEBATEenRTVE #ValorSeguro🇪🇸. en Móstoles, Madrid, Spain
Buenas noches Beatriz	Buenas Noches Jose 🌙🌜🌟
#ganapedro es ahora una tendencia en Spain	#vamosalbert es ahora una tendencia en #Madrid
Estoy del tema Cataluña hasta el coño #ELDEBATEenRTVE	Estoy del tema Cataluña hasta el coño
'Alberto Carlos' acaba de convertirse en TT ocupando la 10ª posición en España. Más en	'Y Casado' acaba de convertirse en TT ocupando la 10ª posición en España. Más en #trndnl
#debatectxt es ahora una tendencia en Spain	#vamosalbert es ahora una tendencia en #Madrid
#vamosalbert es ahora una tendencia en Spain	#vamosalbert es ahora una tendencia en #Madrid
#ELDEBATEenRTVE #ValorSeguro🇪🇸 en Móstoles, Madrid, Spain	#ELDEBATEenRTVE #ValorSeguro🇪🇸. en Móstoles, Madrid, Spain
Moción de censura por corrupción #ELDEBATEenRTVE	La corrupción del hizo que se produjera la moción de censura, no la situación de Cataluña #ELDEBATEenRTVE
‘Señor Sánchez, no se ponga nervioso’. #ELDEBATEenRTVE	No se ponga nervioso jajajsjajaajajaja
Buenas gentes de Jaén: sabed que Brian de Nazareth, al que llaman Brian, estará mañana en V.O.S.E. en los cines del Pryca.	Buenas gentes de Jaén: sabed que Brian de Judea, al que llaman Brian, estará mañana en V.O.S.E. en los cines del Pryca.
la fotito con el marco me parto los cojones #ELDEBATEenRTVE	Me parto los cojones
🤥 Sánchez miente, una y otra vez. Falsedad tras falsedad tras falsedad, así es el PSOE. #ELDEBATEenRTVE #PabloCasadoGana	🤥 Sánchez miente, una y otra vez. Falsedad tras falsedad tras falsedad, así es el PSOE. #ELDEBATEenRTVE #PabloCasadoGana
Imagina poner un detector de mentiras en el debate.	“Con el señor Casado no tendrían que poner un detector de mentiras, tendrían que poner un detector de verdades, porque todo lo que dice son mentiras”. #ELDebateEnRTVE #GanaPedro #HazQuePase
